Date,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Day_of_Week,Is_Weekend,Month,Road/Intersection Name_CMH Road,Weather Conditions_Fog,Weather Conditions_Overcast,Weather Conditions_Rain,Weather Conditions_Windy,Roadwork and Construction Activity_Yes
01-04-2023,12279,44.90229817,1.363014967,32.3704557,58.2728366,0,74.558,68.12803187,92.98857727,59.25022514,201,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
01-04-2023,34755,36.76030463,1.5,100,100,2,119.51,48.38532849,94.79895068,95.05090815,95,5,1,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
02-04-2023,24523,52.19371367,1.072107699,82.93917362,100,1,99.046,49.14800105,82.57540904,89.49703905,100,6,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
02-04-2023,50784,33.89272781,1.5,100,100,2,151.568,48.46469003,73.36588145,75.28107621,118,6,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
03-04-2023,25362,37.90647711,1.5,93.14964875,100,0,100.724,71.50650149,89.90979529,62.57055271,110,0,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
03-04-2023,36112,32.1348169,1.5,100,100,2,122.224,47.8097869,84.85831977,53.62699187,87,0,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
04-04-2023,45427,28.63992608,1.5,100,100,2,140.854,28.08657832,62.72503718,60.19705935,88,1,0,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
05-04-2023,46354,37.72561776,1.5,100,100,3,142.708,75.66755377,81.24546122,92.96190115,93,2,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
05-04-2023,11101,49.78714792,1.119727443,41.77952976,52.14089996,0,72.202,51.24227144,66.57431493,63.73907228,204,2,0,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
06-04-2023,48946,28.76675282,1.5,100,100,1,147.892,53.85926037,88.99700279,58.54896383,88,3,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
06-04-2023,35359,47.49606495,1.5,100,100,3,120.718,33.01668962,60.71040203,99.11314118,76,3,0,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
07-04-2023,23171,47.08169698,1.022330383,73.7436253,100,1,96.342,68.44478292,67.18085685,91.16487708,99,4,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
07-04-2023,25652,20,1.5,92.01000123,100,2,101.304,34.36918544,97.21363018,63.40562612,99,4,0,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
08-04-2023,36045,42.74265194,1.5,100,100,3,122.09,65.98230413,87.52160651,68.98390499,109,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
08-04-2023,27124,38.96638616,1.5,95.28040281,100,5,104.248,21.73335378,64.36381687,84.11652076,96,5,1,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
09-04-2023,48452,31.93919312,1.5,100,100,7,146.904,12.4718329,60.39553274,79.33115987,101,6,1,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
09-04-2023,10917,55.66424258,1.037365384,41.95174132,51.76379414,0,71.834,47.16013467,87.41769272,74.37190361,208,6,1,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10-04-2023,33704,47.50681438,1.5,100,100,3,117.408,55.35302611,96.91541861,61.81057033,91,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-04-2023,47578,27.8310233,1.5,100,100,0,145.156,10.79769128,91.33310975,56.89888177,102,0,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11-04-2023,37222,46.20597231,1.5,100,100,2,124.444,47.1907048,92.50666645,75.50629382,115,1,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
11-04-2023,20460,52.42692444,1.017681503,68.34373983,99.29696361,1,90.92,77.0688046,95.06721916,93.69270754,109,1,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12-04-2023,25051,41.09708923,1.5,75.18789696,100,1,100.102,32.4267789,80.19005731,80.14831997,107,2,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12-04-2023,30634,39.27148696,1.5,100,100,2,111.268,56.76030233,85.10631942,72.9116778,92,2,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13-04-2023,10803,50.76442304,1.343808623,40.4433144,56.67369883,0,71.606,54.31378719,81.1233575,63.42259324,214,3,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13-04-2023,23041,33.40778902,1.277593268,85.98932192,100,1,96.082,25.77132676,76.73807413,73.08687025,93,3,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14-04-2023,22819,34.83977041,1.141997118,82.2869729,100,2,95.638,10.01828771,95.5463438,61.91280908,88,4,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14-04-2023,21284,48.88735102,1.079022389,72.85560674,100,4,92.568,25.40174229,89.93859207,55.39229206,89,4,0,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
15-04-2023,41824,20,1.5,100,100,3,133.648,15.2713935,68.57451145,56.9722712,68,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16-04-2023,44975,23.482318,1.5,100,100,3,139.95,67.11701494,76.40972509,94.5303805,86,6,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
16-04-2023,38809,33.54992606,1.5,100,100,1,127.618,43.64581939,69.40564887,58.18983337,95,6,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17-04-2023,38635,30.25206098,1.5,100,100,2,127.27,19.26723179,74.3119485,67.9450559,98,0,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
18-04-2023,22801,60.63470532,1.269620037,71.49766639,100,0,95.602,66.24319459,67.87876873,68.17321751,108,1,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18-04-2023,38443,32.83284915,1.5,100,100,4,126.886,24.10727266,87.23777401,62.4782304,99,1,0,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
19-04-2023,34646,62.39035475,1.5,100,100,3,119.292,11.05235043,81.08138256,56.57004782,106,2,0,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20-04-2023,37674,30.11479904,1.5,100,100,0,125.348,60.2556211,78.4268682,71.16743111,119,3,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20-04-2023,38429,37.74243532,1.5,100,100,2,126.858,54.63075226,69.75883412,56.41654848,107,3,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21-04-2023,23945,34.07400511,1.136131108,72.62149906,100,1,97.89,75.52835324,91.01823282,66.27789185,92,4,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21-04-2023,12170,58.43368259,1.271040056,34.94675599,55.85270575,0,74.34,23.34391368,77.40866058,54.54489055,221,4,0,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
22-04-2023,38600,24.9955488,1.5,100,100,0,127.2,53.03246947,71.61536029,58.42958191,101,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22-04-2023,48402,45.74112112,1.5,100,100,2,146.804,29.77133489,97.96192542,87.95144527,79,5,1,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
23-04-2023,32263,27.32151405,1.5,100,100,3,114.526,20.0475105,85.83333761,77.26100206,100,6,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23-04-2023,34195,47.75205556,1.5,100,100,5,118.39,46.75851089,87.311994,58.6130589,110,6,1,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
24-04-2023,23508,36.56070644,1.022889999,81.25959459,100,2,97.016,34.29006047,85.63844115,78.91002442,105,0,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25-04-2023,22730,40.51054323,1.113432134,81.60709452,100,3,95.46,51.051887,84.33470652,60.3265532,84,1,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25-04-2023,40912,44.62824203,1.5,100,100,3,131.824,46.79676212,60.92991231,90.10184157,98,1,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26-04-2023,11814,42.95032965,1.025152559,42.00966568,56.36599861,0,73.628,64.78285425,76.34113973,88.44251372,212,2,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26-04-2023,36512,47.1870878,1.5,100,100,2,123.024,17.16088493,67.54046457,83.64655596,107,2,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27-04-2023,38544,21.60793984,1.5,100,100,2,127.088,12.23482822,93.13344662,78.94197553,99,3,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27-04-2023,10537,48.21731643,1.300016872,34.16019652,50.1889848,1,71.074,63.29967164,78.08711825,90.63228142,182,3,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
28-04-2023,11213,43.78211213,1.024721186,41.65131179,53.63875655,1,72.426,19.85269147,75.43116155,53.30319431,197,4,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28-04-2023,37166,24.43635299,1.5,100,100,3,124.332,48.27405329,86.80548143,83.49586945,109,4,0,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
29-04-2023,32628,25.8634227,1.5,100,100,2,115.256,69.26671142,75.3711194,59.4874607,88,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29-04-2023,40228,33.95026524,1.5,100,100,2,130.456,43.16399599,73.32432623,73.13082673,121,5,1,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
30-04-2023,41972,27.99557922,1.5,100,100,1,133.944,41.0970581,93.31056952,83.80025932,109,6,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30-04-2023,38978,42.164149,1.5,100,100,2,127.956,64.37829166,90.14928294,91.58996436,106,6,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
01-05-2023,31236,35.09061141,1.5,100,100,1,112.472,57.74971676,88.19969325,93.62570077,97,0,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
02-05-2023,38297,22.93385915,1.5,100,100,3,126.594,27.96194415,94.01059093,84.26995444,97,1,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
02-05-2023,39523,44.98282805,1.5,100,100,0,129.046,48.36882956,62.81986848,83.04346614,89,1,0,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
03-05-2023,24362,38.51357233,1.062022493,88.46879909,100,0,98.724,26.50875301,85.00900433,86.2628958,100,2,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
04-05-2023,12783,45.0154948,1.328393017,48.13249156,64.96945639,0,75.566,41.22261597,63.47862412,53.23929776,216,3,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
04-05-2023,27074,20,1.5,92.17230198,100,1,104.148,11.55985307,78.38138952,60.14713335,120,3,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
05-05-2023,40205,34.60178369,1.5,100,100,5,130.41,15.10829472,87.40002536,65.08051501,104,4,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
05-05-2023,37243,38.28944725,1.5,100,100,2,124.486,15.46474646,82.62377899,76.69502244,103,4,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
06-05-2023,52646,34.76812004,1.5,100,100,0,155.292,23.05323016,74.15619433,64.80669214,122,5,1,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
07-05-2023,46987,46.77634921,1.5,100,100,0,143.974,46.80627618,76.98683465,98.49590357,103,6,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
07-05-2023,35813,47.45350808,1.5,100,100,5,121.626,68.93468728,92.26347631,73.87440029,97,6,1,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
08-05-2023,24722,22.42269234,1.035746781,84.22650855,100,2,99.444,72.61988899,62.72307571,96.36401839,100,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
08-05-2023,48088,49.46529333,1.5,100,100,3,146.176,49.08319881,98.28875362,54.22870307,90,0,0,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
09-05-2023,45897,40.7685424,1.5,100,100,3,141.794,22.01529584,60.36756393,99.7311365,91,1,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
09-05-2023,44015,49.53111509,1.5,100,100,1,138.03,59.09229808,61.16019617,92.29203883,94,1,0,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
10-05-2023,24188,30.28522145,1.198065814,76.13053972,100,1,98.376,47.49334578,65.34557776,80.30260966,98,2,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
10-05-2023,35939,41.53176955,1.5,100,100,2,121.878,27.67530842,91.38773677,82.05218061,124,2,0,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
11-05-2023,35849,34.00864832,1.5,100,100,3,121.698,34.14212914,98.7869206,97.50778456,104,3,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
11-05-2023,40509,52.77878736,1.5,100,100,3,131.018,71.81131725,72.70071185,97.23386439,95,3,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12-05-2023,48873,25.25467282,1.5,100,100,3,147.746,46.45453842,77.96102842,61.39037933,103,4,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12-05-2023,34833,28.54721558,1.5,100,100,0,119.666,71.51311522,81.11536707,83.26606955,118,4,0,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
13-05-2023,24921,47.11319552,1.016998725,88.33115353,100,2,99.842,31.0665439,67.4734588,98.89358458,102,5,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13-05-2023,40757,45.66610955,1.5,100,100,2,131.514,78.50782948,82.86921551,74.92549765,112,5,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14-05-2023,43879,39.75243185,1.5,100,100,3,137.758,59.69164245,89.26696765,90.47675972,101,6,1,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
14-05-2023,35998,41.11375293,1.5,100,100,4,121.996,66.17765279,74.69811766,87.66228531,89,6,1,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
15-05-2023,25295,20,1.5,90.41166002,100,3,100.59,49.13720166,60.73755273,97.5559358,102,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15-05-2023,24669,48.25744903,1.025485303,80.04210478,100,3,99.338,25.51896033,88.93306503,98.81026022,121,0,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16-05-2023,34233,38.82383128,1.5,100,100,4,118.466,56.99660979,80.90472383,60.62942612,94,1,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
17-05-2023,38608,26.15803727,1.5,100,100,3,127.216,13.46804182,99.10811988,88.17444788,114,2,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18-05-2023,35985,44.30669257,1.5,100,100,0,121.97,71.74246338,69.60432461,53.25280992,97,3,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18-05-2023,26731,32.42458873,1.5,97.73213806,100,1,103.462,53.1913446,73.06386134,75.72492642,107,3,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19-05-2023,36508,36.21948264,1.5,100,100,4,123.016,15.46668803,81.75352351,68.25210649,89,4,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
19-05-2023,32119,43.05508369,1.5,100,100,4,114.238,58.5903334,78.94501488,98.83255723,104,4,0,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
20-05-2023,34881,26.38032424,1.5,100,100,2,119.762,79.23864392,77.66013342,87.04779953,103,5,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20-05-2023,36968,30.42898773,1.5,100,100,3,123.936,55.41200659,85.20355031,89.95727714,98,5,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21-05-2023,24487,47.96608558,1.008434874,89.27690458,100,2,98.974,34.98233508,78.0011631,87.6956071,110,6,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21-05-2023,50110,27.17012605,1.5,100,100,2,150.22,57.4979919,68.15356197,98.64807923,103,6,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22-05-2023,45528,38.04026748,1.5,100,100,3,141.056,36.82559898,79.42454567,74.8995825,108,0,0,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
23-05-2023,23364,38.00819931,1.300784901,80.1000148,100,0,96.728,21.09128219,86.5727911,68.59002747,96,1,0,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
24-05-2023,11740,67.17897978,1.043709622,30.90142649,53.76890044,0,73.48,66.45845646,94.26174995,78.46186523,220,2,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
24-05-2023,27340,25.92739549,1.5,99.69170703,100,1,104.68,31.15669216,78.30618274,64.88311726,106,2,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25-05-2023,13135,45.91260373,1.331192224,42.17113839,69.07316177,0,76.27,42.84411901,69.29113308,56.21991055,221,3,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
25-05-2023,25633,41.91960993,1.5,84.05398576,100,3,101.266,72.22425807,82.89013534,92.00912813,107,3,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26-05-2023,12301,36.09285979,1.238686271,47.82095362,61.63861327,0,74.602,13.51978297,60.42018997,96.28891545,183,4,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
26-05-2023,23248,41.47098235,1.181982079,80.21143804,100,2,96.496,72.17912099,94.7900867,77.20427963,110,4,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27-05-2023,33157,39.94904482,1.5,100,100,3,116.314,13.41314266,79.0977802,71.87864145,92,5,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27-05-2023,45815,29.88297391,1.5,100,100,4,141.63,28.55514735,82.78674002,85.51404541,105,5,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28-05-2023,33627,29.13958566,1.5,100,100,2,117.254,38.41028645,76.7712697,94.3276964,90,6,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28-05-2023,22379,33.42311786,1.047293275,84.14097176,100,1,94.758,70.61692881,86.94897884,77.66029085,107,6,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
29-05-2023,39182,20,1.5,100,100,3,128.364,55.15774285,80.43430704,68.92497646,93,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29-05-2023,33821,34.38913902,1.5,100,100,0,117.642,69.90361596,65.58949494,75.31856192,109,0,0,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
30-05-2023,24784,44.68272816,1.380862906,90.65874874,100,3,99.568,62.89119098,64.2811612,82.5221685,105,1,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
30-05-2023,37482,52.14832055,1.5,100,100,1,124.964,55.69140926,69.93093299,83.64972239,90,1,0,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
31-05-2023,12584,49.19245151,1.112091512,37.97898537,58.95016234,2,75.168,36.44032224,77.10106566,71.01730696,197,2,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31-05-2023,33200,20,1.5,100,100,2,116.4,16.19809425,90.3677563,68.78177575,113,2,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
01-06-2023,48988,28.34809619,1.5,100,100,4,147.976,40.42640249,82.50651894,67.88506515,105,3,0,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
01-06-2023,21517,62.39298487,1.127518151,71.86550326,100,4,93.034,67.3943998,93.67906847,73.20877685,100,3,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
02-06-2023,48959,38.69933073,1.5,100,100,3,147.918,57.89653274,99.78923814,66.50145621,110,4,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
02-06-2023,35669,30.70242073,1.5,100,100,3,121.338,20.77808395,74.21877852,74.48687403,106,4,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
03-06-2023,50330,32.55659237,1.5,100,100,2,150.66,44.73467183,95.8728318,68.25879995,107,5,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
03-06-2023,39048,42.26362141,1.5,100,100,0,128.096,21.41002346,92.45770588,71.77930218,90,5,1,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
04-06-2023,59306,51.77772684,1.5,100,100,2,168.612,23.81905021,60.4963271,50.98421106,98,6,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
05-06-2023,19479,20,1.022448793,71.87774336,100,2,88.958,25.50041038,60.03369494,67.71509301,88,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
05-06-2023,47933,39.78579525,1.5,100,100,2,145.866,45.52907308,70.16452815,68.07931051,108,0,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
06-06-2023,24294,57.01181983,1.140247602,85.26464433,100,1,98.588,50.7781502,87.12875921,55.82371895,103,1,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
06-06-2023,23303,47.65728712,1.303131605,69.65484034,100,1,96.606,62.66408185,98.13644812,68.67006471,115,1,0,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
07-06-2023,36597,25.02815488,1.5,100,100,4,123.194,59.86402478,69.87787491,92.35242437,98,2,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
07-06-2023,50560,46.1437809,1.5,100,100,2,151.12,22.2859804,79.5278362,89.17040476,106,2,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
08-06-2023,36000,42.17075024,1.5,100,100,0,122,66.88963195,88.49776743,56.7049003,107,3,0,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
09-06-2023,24063,43.47974147,1.392312482,78.61774586,100,0,98.126,45.89487603,99.70818423,99.18876766,85,4,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09-06-2023,11531,44.98920284,1.250434095,39.60326251,56.4489316,0,73.062,79.30664853,66.70610481,86.55189764,206,4,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10-06-2023,13380,33.24944759,1.36951841,52.19073106,68.78526624,1,76.76,27.15733057,64.96849482,59.08160711,167,5,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-06-2023,22729,37.86589241,1.167646634,79.88939703,100,2,95.458,13.33629416,96.2731008,89.37658092,106,5,1,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
11-06-2023,32926,46.40800209,1.5,100,100,2,115.852,43.49994128,95.66610128,97.96457625,97,6,1,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
12-06-2023,35363,29.49678262,1.5,100,100,2,120.726,56.20069745,95.15855013,77.5699504,97,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12-06-2023,34643,40.42312999,1.5,100,100,2,119.286,63.12570165,70.98137047,66.48593263,101,0,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13-06-2023,33601,38.44614597,1.5,100,100,2,117.202,56.75142389,65.26804946,98.23972984,92,1,0,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
13-06-2023,45627,39.52973954,1.5,100,100,3,141.254,10.92647751,98.11110545,56.41842962,94,1,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14-06-2023,13192,54.15768445,1.31304678,47.2485301,62.18621834,0,76.384,59.99831267,91.92930502,51.63205396,183,2,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14-06-2023,24455,59.83390085,1.023118074,77.68505246,100,2,98.91,78.92500886,90.28809991,62.00628929,92,2,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15-06-2023,20682,42.22309546,1.10960515,66.76319802,98.8854502,3,91.364,66.91178418,98.96550739,64.17919557,96,3,0,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
15-06-2023,21811,47.63875635,1.015829949,67.58604807,100,0,93.622,64.4606147,81.72846066,83.44765315,89,3,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16-06-2023,22779,35.48154704,1.00090187,79.12809214,100,3,95.558,36.50912207,80.63199029,77.26765347,93,4,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17-06-2023,38900,31.84821858,1.5,100,100,3,127.8,53.66401216,66.05249862,65.65520301,108,5,1,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
17-06-2023,21964,59.45042738,1.094900778,77.09066155,100,4,93.928,55.11871497,88.33458203,50.84842366,105,5,1,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
18-06-2023,22672,27.84238222,1.268929779,84.90272405,100,0,95.344,31.40137471,61.9630881,53.08341582,87,6,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18-06-2023,39987,22.58592379,1.5,100,100,3,129.974,47.71692467,89.67997836,94.4185783,88,6,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19-06-2023,24668,42.23984086,1.114482297,76.85375664,100,4,99.336,51.17183475,86.29586389,66.3039032,88,0,0,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
19-06-2023,37049,32.23273884,1.5,100,100,1,124.098,48.92661559,91.69731725,64.55291527,92,0,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20-06-2023,24864,47.8934526,1.214725007,73.74853072,100,3,99.728,73.54019212,72.28006804,72.3029208,81,1,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20-06-2023,47880,39.71031608,1.5,100,100,2,145.76,49.56184427,76.7619111,88.04296537,94,1,0,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
21-06-2023,42649,20,1.5,100,100,6,135.298,62.67224124,83.99772821,50.10068189,102,2,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21-06-2023,53855,34.19437578,1.5,100,100,0,157.71,70.18512023,67.38532972,93.43566156,103,2,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22-06-2023,23752,36.73566119,1.040365799,86.59544332,100,3,97.504,21.25439684,78.52253104,99.93538617,106,3,0,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22-06-2023,34829,27.99593024,1.5,100,100,1,119.658,29.27204233,80.29030886,58.36820403,108,3,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
23-06-2023,47359,56.8784783,1.5,100,100,2,144.718,77.18985106,64.82703555,96.45139651,99,4,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23-06-2023,12968,49.59696892,1.009912003,43.07737875,60.17731363,1,75.936,14.09673228,94.307916,72.22538533,178,4,0,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
24-06-2023,57360,31.18336554,1.5,100,100,1,164.72,64.58972631,80.55098135,55.85344665,99,5,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25-06-2023,39230,40.86777783,1.5,100,100,3,128.46,50.09519969,65.03869389,50.65815189,103,6,1,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
25-06-2023,36952,39.33915197,1.5,100,100,0,123.904,20.26109909,97.86610854,50.48771066,90,6,1,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
